id_cmp1,id_cmp2,genes_cmp1_only,genes_cmp2_only,genes_overlap,num_cmp1_only,num_cmp2_only,num_overlap,overlap / cmp1,overlap / cmp2,pval,fdr
hemoglobin metabolic process,response to endogenous stimulus,INHBA,TGFB2;SOX9;BCL2;BCL2L1,,1,4,0,0.0,0.0,0.3999999999999999,0.4155319148936172
hemoglobin metabolic process,response to oxygen-containing compound,INHBA,TGFB2;SOX9;BCL2;BCL2L1,,1,4,0,0.0,0.0,0.3999999999999999,0.4155319148936172
hemoglobin metabolic process,regulation of neuron death,INHBA,TGFB2;BCL2;BCL2L1,,1,3,0,0.0,0.0,0.30000000000000004,0.3317667044167611
hemoglobin metabolic process,regulation of cell population proliferation,,BCL2L1;SOX9;TGFB2;BCL2;KITLG,INHBA,0,5,1,1.0,0.16666666666666666,0.0,0.0
hemoglobin metabolic process,mesoderm development,,,INHBA,0,0,1,1.0,1.0,0.0,0.0
hemoglobin metabolic process,cellular response to transforming growth factor beta stimulus,INHBA,TGFB2;SOX9,,1,2,0,0.0,0.0,0.1999999999999993,0.2309875813128326
hemoglobin metabolic process,negative regulation of cell population proliferation,,TGFB2;BCL2;SOX9,INHBA,0,3,1,1.0,0.25,0.0,0.0
hemoglobin metabolic process,multi-organism process,INHBA,SOX9;BCL2L1;TGFB2;BCL2;BRIP1,,1,5,0,0.0,0.0,0.5,0.5142180094786732
hemoglobin metabolic process,extracellular structure organization,INHBA,TGFB2;COL9A3;SOX9,,1,3,0,0.0,0.0,0.30000000000000004,0.3317667044167611
hemoglobin metabolic process,male gamete generation,INHBA,SOX9;BRIP1;BCL2L1,,1,3,0,0.0,0.0,0.30000000000000004,0.3317667044167611
hemoglobin metabolic process,regulation of locomotion,INHBA,TGFB2;BCL2;KITLG;SOX9,,1,4,0,0.0,0.0,0.3999999999999999,0.4155319148936172
hemoglobin metabolic process,sensory system development,,TGFB2;BCL2;SOX9,INHBA,0,3,1,1.0,0.25,0.0,0.0
hemoglobin metabolic process,cell population proliferation,INHBA,TGFB2;SOX9;BCL2;BCL2L1,,1,4,0,0.0,0.0,0.3999999999999999,0.4155319148936172
hemoglobin metabolic process,negative regulation of immune system process,INHBA,TGFB2;KITLG;SOX9,,1,3,0,0.0,0.0,0.30000000000000004,0.3317667044167611
hemoglobin metabolic process,response to lipid,INHBA,TGFB2;BCL2;SOX9,,1,3,0,0.0,0.0,0.30000000000000004,0.3317667044167611
hemoglobin metabolic process,negative regulation of developmental process,,TGFB2;BCL2;SOX9,INHBA,0,3,1,1.0,0.25,0.0,0.0
hemoglobin metabolic process,neuron differentiation,,TGFB2;BCL2;SOX9,INHBA,0,3,1,1.0,0.25,0.0,0.0
negative regulation of biological process,regulation of localization,,,INHBA;BCL2L1;SOX9;TGFB2;BCL2;KITLG,0,0,6,1.0,1.0,0.0,0.0
negative regulation of biological process,regulation of response to stimulus,,,INHBA;BCL2L1;SOX9;TGFB2;BCL2;KITLG,0,0,6,1.0,1.0,0.0,0.0
negative regulation of biological process,cell death,SOX9,,INHBA;BCL2L1;TGFB2;BCL2;KITLG,1,0,5,0.8333333333333334,1.0,0.0,0.0
negative regulation of biological process,male sex differentiation,,COL9A3;BRIP1;DMRT1,INHBA;BCL2L1;SOX9;TGFB2;BCL2;KITLG,0,3,6,1.0,0.6666666666666666,0.0,0.0
negative regulation of biological process,cell surface receptor signaling pathway,,,INHBA;BCL2L1;SOX9;TGFB2;BCL2;KITLG,0,0,6,1.0,1.0,0.0,0.0
negative regulation of biological process,regulation of multicellular organismal development,BCL2L1,,INHBA;SOX9;TGFB2;BCL2;KITLG,1,0,5,0.8333333333333334,1.0,0.0,0.0
negative regulation of biological process,sex determination,INHBA;BCL2L1;TGFB2;BCL2;KITLG,DMRT1,SOX9,5,1,1,0.16666666666666666,0.5,0.33333333333333415,0.3614658523042763
negative regulation of biological process,ovarian follicle development,TGFB2;KITLG;SOX9,,INHBA;BCL2;BCL2L1,3,0,3,0.5,1.0,0.0,0.0
negative regulation of biological process,regulation of stem cell differentiation,INHBA;KITLG;BCL2;BCL2L1,,TGFB2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
negative regulation of biological process,enzyme linked receptor protein signaling pathway,KITLG;BCL2;BCL2L1,,INHBA;TGFB2;SOX9,3,0,3,0.5,1.0,0.0,0.0
negative regulation of biological process,regulation of immune system process,BCL2L1,,INHBA;SOX9;TGFB2;BCL2;KITLG,1,0,5,0.8333333333333334,1.0,0.0,0.0
negative regulation of biological process,anatomical structure morphogenesis,KITLG,,INHBA;SOX9;BCL2L1;TGFB2;BCL2,1,0,5,0.8333333333333334,1.0,0.0,0.0
negative regulation of biological process,homeostasis of number of cells within a tissue,INHBA;TGFB2;KITLG;BCL2L1,,BCL2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
negative regulation of biological process,mitochondrial membrane organization,INHBA;TGFB2;KITLG;SOX9,,BCL2;BCL2L1,4,0,2,0.3333333333333333,1.0,0.0,0.0
negative regulation of biological process,regulation of metabolic process,BCL2L1,BRIP1;DMRT1,INHBA;SOX9;TGFB2;BCL2;KITLG,1,2,5,0.8333333333333334,0.7142857142857143,0.03333333333333388,0.04887387387387467
negative regulation of biological process,embryo development,BCL2;BCL2L1,,INHBA;TGFB2;KITLG;SOX9,2,0,4,0.6666666666666666,1.0,0.0,0.0
negative regulation of biological process,immune system process,BCL2L1;SOX9,,INHBA;TGFB2;BCL2;KITLG,2,0,4,0.6666666666666666,1.0,0.0,0.0
negative regulation of biological process,neuron death,INHBA;TGFB2;KITLG;SOX9,,BCL2;BCL2L1,4,0,2,0.3333333333333333,1.0,0.0,0.0
negative regulation of biological process,kidney morphogenesis,INHBA;TGFB2;KITLG;BCL2L1,,BCL2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
negative regulation of biological process,response to abiotic stimulus,INHBA;KITLG,,TGFB2;SOX9;BCL2;BCL2L1,2,0,4,0.6666666666666666,1.0,0.0,0.0
negative regulation of biological process,regulation of biosynthetic process,KITLG;BCL2L1,BRIP1;DMRT1,INHBA;TGFB2;BCL2;SOX9,2,2,4,0.6666666666666666,0.6666666666666666,0.11904761904761951,0.15551839464883005
negative regulation of biological process,SMAD protein signal transduction,BCL2L1;BCL2;KITLG;SOX9,,INHBA;TGFB2,4,0,2,0.3333333333333333,1.0,0.0,0.0
negative regulation of biological process,exocrine system development,INHBA;KITLG;BCL2;BCL2L1,,TGFB2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
negative regulation of biological process,regulation of epithelial to mesenchymal transition,INHBA;KITLG;BCL2;BCL2L1,,TGFB2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
negative regulation of biological process,cell cycle,KITLG;BCL2;SOX9,BRIP1,INHBA;TGFB2;BCL2L1,3,1,3,0.5,0.75,0.07142857142857195,0.09721254355400767
negative regulation of biological process,regulation of mitochondrial membrane potential,INHBA;TGFB2;KITLG;SOX9,,BCL2;BCL2L1,4,0,2,0.3333333333333333,1.0,0.0,0.0
negative regulation of biological process,gland development,INHBA;KITLG;BCL2L1,,TGFB2;BCL2;SOX9,3,0,3,0.5,1.0,0.0,0.0
negative regulation of biological process,growth,INHBA;KITLG;BCL2L1,,TGFB2;BCL2;SOX9,3,0,3,0.5,1.0,0.0,0.0
negative regulation of biological process,mitotic cell cycle process,TGFB2;BCL2;KITLG;SOX9,,INHBA;BCL2L1,4,0,2,0.3333333333333333,1.0,0.0,0.0
negative regulation of biological process,intrinsic apoptotic signaling pathway in response to DNA damage,INHBA;TGFB2;KITLG;SOX9,,BCL2;BCL2L1,4,0,2,0.3333333333333333,1.0,0.0,0.0
negative regulation of biological process,negative regulation of multicellular organismal process,KITLG;BCL2L1,,INHBA;TGFB2;BCL2;SOX9,2,0,4,0.6666666666666666,1.0,0.0,0.0
negative regulation of biological process,cellular developmental process,,BRIP1;DMRT1,INHBA;BCL2L1;SOX9;TGFB2;BCL2;KITLG,0,2,6,1.0,0.75,0.0,0.0
negative regulation of biological process,regulation of intracellular signal transduction,INHBA,,SOX9;BCL2L1;TGFB2;BCL2;KITLG,1,0,5,0.8333333333333334,1.0,0.0,0.0
negative regulation of biological process,positive regulation of reproductive process,TGFB2;BCL2;KITLG;BCL2L1,,INHBA;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
negative regulation of biological process,cell development,INHBA,BRIP1,BCL2L1;SOX9;TGFB2;BCL2;KITLG,1,1,5,0.8333333333333334,0.8333333333333334,0.0047619047619053,0.008401084010841059
negative regulation of biological process,regulation of growth,KITLG;SOX9,,INHBA;TGFB2;BCL2;BCL2L1,2,0,4,0.6666666666666666,1.0,0.0,0.0
negative regulation of biological process,phenol-containing compound metabolic process,INHBA;BCL2L1;KITLG;SOX9,,TGFB2;BCL2,4,0,2,0.3333333333333333,1.0,0.0,0.0
negative regulation of biological process,negative regulation of intrinsic apoptotic signaling pathway,INHBA;TGFB2;KITLG;SOX9,,BCL2;BCL2L1,4,0,2,0.3333333333333333,1.0,0.0,0.0
negative regulation of biological process,epithelial to mesenchymal transition,INHBA;KITLG;BCL2;BCL2L1,,TGFB2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
negative regulation of biological process,metanephros development,INHBA;TGFB2;KITLG;BCL2L1,,BCL2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
negative regulation of biological process,negative regulation of extrinsic apoptotic signaling pathway,INHBA;TGFB2;KITLG;SOX9,,BCL2;BCL2L1,4,0,2,0.3333333333333333,1.0,0.0,0.0
negative regulation of biological process,roof of mouth development,BCL2L1;SOX9;TGFB2;BCL2;KITLG,,INHBA,5,0,1,0.16666666666666666,1.0,0.0,0.0
negative regulation of biological process,response to endogenous stimulus,INHBA;KITLG,,TGFB2;SOX9;BCL2;BCL2L1,2,0,4,0.6666666666666666,1.0,0.0,0.0
negative regulation of biological process,response to oxygen-containing compound,INHBA;KITLG,,TGFB2;SOX9;BCL2;BCL2L1,2,0,4,0.6666666666666666,1.0,0.0,0.0
negative regulation of biological process,regulation of neuron death,INHBA;KITLG;SOX9,,TGFB2;BCL2;BCL2L1,3,0,3,0.5,1.0,0.0,0.0
negative regulation of biological process,regulation of cell population proliferation,,,INHBA;BCL2L1;SOX9;TGFB2;BCL2;KITLG,0,0,6,1.0,1.0,0.0,0.0
negative regulation of biological process,mesoderm development,BCL2L1;SOX9;TGFB2;BCL2;KITLG,,INHBA,5,0,1,0.16666666666666666,1.0,0.0,0.0
negative regulation of biological process,cellular response to transforming growth factor beta stimulus,INHBA;KITLG;BCL2;BCL2L1,,TGFB2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
negative regulation of biological process,negative regulation of cell population proliferation,KITLG;BCL2L1,,INHBA;TGFB2;BCL2;SOX9,2,0,4,0.6666666666666666,1.0,0.0,0.0
negative regulation of biological process,multi-organism process,INHBA;KITLG,BRIP1,TGFB2;SOX9;BCL2;BCL2L1,2,1,4,0.6666666666666666,0.8,0.023809523809524502,0.036787974683545374
negative regulation of biological process,extracellular structure organization,INHBA;KITLG;BCL2;BCL2L1,COL9A3,TGFB2;SOX9,4,1,2,0.3333333333333333,0.6666666666666666,0.16666666666666707,0.19993857493857545
negative regulation of biological process,male gamete generation,INHBA;TGFB2;BCL2;KITLG,BRIP1,SOX9;BCL2L1,4,1,2,0.3333333333333333,0.6666666666666666,0.16666666666666707,0.19993857493857545
negative regulation of biological process,regulation of locomotion,INHBA;BCL2L1,,TGFB2;BCL2;KITLG;SOX9,2,0,4,0.6666666666666666,1.0,0.0,0.0
negative regulation of biological process,sensory system development,KITLG;BCL2L1,,INHBA;TGFB2;BCL2;SOX9,2,0,4,0.6666666666666666,1.0,0.0,0.0
negative regulation of biological process,cell population proliferation,INHBA;KITLG,,TGFB2;SOX9;BCL2;BCL2L1,2,0,4,0.6666666666666666,1.0,0.0,0.0
negative regulation of biological process,negative regulation of immune system process,INHBA;BCL2;BCL2L1,,TGFB2;KITLG;SOX9,3,0,3,0.5,1.0,0.0,0.0
negative regulation of biological process,response to lipid,INHBA;KITLG;BCL2L1,,TGFB2;BCL2;SOX9,3,0,3,0.5,1.0,0.0,0.0
negative regulation of biological process,negative regulation of developmental process,KITLG;BCL2L1,,INHBA;TGFB2;BCL2;SOX9,2,0,4,0.6666666666666666,1.0,0.0,0.0
negative regulation of biological process,neuron differentiation,KITLG;BCL2L1,,INHBA;TGFB2;BCL2;SOX9,2,0,4,0.6666666666666666,1.0,0.0,0.0
regulation of localization,regulation of response to stimulus,,,INHBA;BCL2L1;SOX9;TGFB2;BCL2;KITLG,0,0,6,1.0,1.0,0.0,0.0
regulation of localization,cell death,SOX9,,INHBA;BCL2L1;TGFB2;BCL2;KITLG,1,0,5,0.8333333333333334,1.0,0.0,0.0
regulation of localization,male sex differentiation,,COL9A3;BRIP1;DMRT1,INHBA;BCL2L1;SOX9;TGFB2;BCL2;KITLG,0,3,6,1.0,0.6666666666666666,0.0,0.0
regulation of localization,cell surface receptor signaling pathway,,,INHBA;BCL2L1;SOX9;TGFB2;BCL2;KITLG,0,0,6,1.0,1.0,0.0,0.0
regulation of localization,regulation of multicellular organismal development,BCL2L1,,INHBA;SOX9;TGFB2;BCL2;KITLG,1,0,5,0.8333333333333334,1.0,0.0,0.0
regulation of localization,sex determination,INHBA;BCL2L1;TGFB2;BCL2;KITLG,DMRT1,SOX9,5,1,1,0.16666666666666666,0.5,0.33333333333333415,0.3614658523042763
regulation of localization,ovarian follicle development,TGFB2;KITLG;SOX9,,INHBA;BCL2;BCL2L1,3,0,3,0.5,1.0,0.0,0.0
regulation of localization,regulation of stem cell differentiation,INHBA;KITLG;BCL2;BCL2L1,,TGFB2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of localization,enzyme linked receptor protein signaling pathway,KITLG;BCL2;BCL2L1,,INHBA;TGFB2;SOX9,3,0,3,0.5,1.0,0.0,0.0
regulation of localization,regulation of immune system process,BCL2L1,,INHBA;SOX9;TGFB2;BCL2;KITLG,1,0,5,0.8333333333333334,1.0,0.0,0.0
regulation of localization,anatomical structure morphogenesis,KITLG,,INHBA;SOX9;BCL2L1;TGFB2;BCL2,1,0,5,0.8333333333333334,1.0,0.0,0.0
regulation of localization,homeostasis of number of cells within a tissue,INHBA;TGFB2;KITLG;BCL2L1,,BCL2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of localization,mitochondrial membrane organization,INHBA;TGFB2;KITLG;SOX9,,BCL2;BCL2L1,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of localization,regulation of metabolic process,BCL2L1,BRIP1;DMRT1,INHBA;SOX9;TGFB2;BCL2;KITLG,1,2,5,0.8333333333333334,0.7142857142857143,0.03333333333333388,0.04887387387387467
regulation of localization,embryo development,BCL2;BCL2L1,,INHBA;TGFB2;KITLG;SOX9,2,0,4,0.6666666666666666,1.0,0.0,0.0
regulation of localization,immune system process,BCL2L1;SOX9,,INHBA;TGFB2;BCL2;KITLG,2,0,4,0.6666666666666666,1.0,0.0,0.0
regulation of localization,neuron death,INHBA;TGFB2;KITLG;SOX9,,BCL2;BCL2L1,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of localization,kidney morphogenesis,INHBA;TGFB2;KITLG;BCL2L1,,BCL2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of localization,response to abiotic stimulus,INHBA;KITLG,,TGFB2;SOX9;BCL2;BCL2L1,2,0,4,0.6666666666666666,1.0,0.0,0.0
regulation of localization,regulation of biosynthetic process,KITLG;BCL2L1,BRIP1;DMRT1,INHBA;TGFB2;BCL2;SOX9,2,2,4,0.6666666666666666,0.6666666666666666,0.11904761904761951,0.15551839464883005
regulation of localization,SMAD protein signal transduction,BCL2L1;BCL2;KITLG;SOX9,,INHBA;TGFB2,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of localization,exocrine system development,INHBA;KITLG;BCL2;BCL2L1,,TGFB2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of localization,regulation of epithelial to mesenchymal transition,INHBA;KITLG;BCL2;BCL2L1,,TGFB2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of localization,cell cycle,KITLG;BCL2;SOX9,BRIP1,INHBA;TGFB2;BCL2L1,3,1,3,0.5,0.75,0.07142857142857195,0.09721254355400767
regulation of localization,regulation of mitochondrial membrane potential,INHBA;TGFB2;KITLG;SOX9,,BCL2;BCL2L1,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of localization,gland development,INHBA;KITLG;BCL2L1,,TGFB2;BCL2;SOX9,3,0,3,0.5,1.0,0.0,0.0
regulation of localization,growth,INHBA;KITLG;BCL2L1,,TGFB2;BCL2;SOX9,3,0,3,0.5,1.0,0.0,0.0
regulation of localization,mitotic cell cycle process,TGFB2;BCL2;KITLG;SOX9,,INHBA;BCL2L1,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of localization,intrinsic apoptotic signaling pathway in response to DNA damage,INHBA;TGFB2;KITLG;SOX9,,BCL2;BCL2L1,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of localization,negative regulation of multicellular organismal process,KITLG;BCL2L1,,INHBA;TGFB2;BCL2;SOX9,2,0,4,0.6666666666666666,1.0,0.0,0.0
regulation of localization,cellular developmental process,,BRIP1;DMRT1,INHBA;BCL2L1;SOX9;TGFB2;BCL2;KITLG,0,2,6,1.0,0.75,0.0,0.0
regulation of localization,regulation of intracellular signal transduction,INHBA,,SOX9;BCL2L1;TGFB2;BCL2;KITLG,1,0,5,0.8333333333333334,1.0,0.0,0.0
regulation of localization,positive regulation of reproductive process,TGFB2;BCL2;KITLG;BCL2L1,,INHBA;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of localization,cell development,INHBA,BRIP1,BCL2L1;SOX9;TGFB2;BCL2;KITLG,1,1,5,0.8333333333333334,0.8333333333333334,0.0047619047619053,0.008401084010841059
regulation of localization,regulation of growth,KITLG;SOX9,,INHBA;TGFB2;BCL2;BCL2L1,2,0,4,0.6666666666666666,1.0,0.0,0.0
regulation of localization,phenol-containing compound metabolic process,INHBA;BCL2L1;KITLG;SOX9,,TGFB2;BCL2,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of localization,negative regulation of intrinsic apoptotic signaling pathway,INHBA;TGFB2;KITLG;SOX9,,BCL2;BCL2L1,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of localization,epithelial to mesenchymal transition,INHBA;KITLG;BCL2;BCL2L1,,TGFB2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of localization,metanephros development,INHBA;TGFB2;KITLG;BCL2L1,,BCL2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of localization,negative regulation of extrinsic apoptotic signaling pathway,INHBA;TGFB2;KITLG;SOX9,,BCL2;BCL2L1,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of localization,roof of mouth development,BCL2L1;SOX9;TGFB2;BCL2;KITLG,,INHBA,5,0,1,0.16666666666666666,1.0,0.0,0.0
regulation of localization,response to endogenous stimulus,INHBA;KITLG,,TGFB2;SOX9;BCL2;BCL2L1,2,0,4,0.6666666666666666,1.0,0.0,0.0
regulation of localization,response to oxygen-containing compound,INHBA;KITLG,,TGFB2;SOX9;BCL2;BCL2L1,2,0,4,0.6666666666666666,1.0,0.0,0.0
regulation of localization,regulation of neuron death,INHBA;KITLG;SOX9,,TGFB2;BCL2;BCL2L1,3,0,3,0.5,1.0,0.0,0.0
regulation of localization,regulation of cell population proliferation,,,INHBA;BCL2L1;SOX9;TGFB2;BCL2;KITLG,0,0,6,1.0,1.0,0.0,0.0
regulation of localization,mesoderm development,BCL2L1;SOX9;TGFB2;BCL2;KITLG,,INHBA,5,0,1,0.16666666666666666,1.0,0.0,0.0
regulation of localization,cellular response to transforming growth factor beta stimulus,INHBA;KITLG;BCL2;BCL2L1,,TGFB2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of localization,negative regulation of cell population proliferation,KITLG;BCL2L1,,INHBA;TGFB2;BCL2;SOX9,2,0,4,0.6666666666666666,1.0,0.0,0.0
regulation of localization,multi-organism process,INHBA;KITLG,BRIP1,TGFB2;SOX9;BCL2;BCL2L1,2,1,4,0.6666666666666666,0.8,0.023809523809524502,0.036787974683545374
regulation of localization,extracellular structure organization,INHBA;KITLG;BCL2;BCL2L1,COL9A3,TGFB2;SOX9,4,1,2,0.3333333333333333,0.6666666666666666,0.16666666666666707,0.19993857493857545
regulation of localization,male gamete generation,INHBA;TGFB2;BCL2;KITLG,BRIP1,SOX9;BCL2L1,4,1,2,0.3333333333333333,0.6666666666666666,0.16666666666666707,0.19993857493857545
regulation of localization,regulation of locomotion,INHBA;BCL2L1,,TGFB2;BCL2;KITLG;SOX9,2,0,4,0.6666666666666666,1.0,0.0,0.0
regulation of localization,sensory system development,KITLG;BCL2L1,,INHBA;TGFB2;BCL2;SOX9,2,0,4,0.6666666666666666,1.0,0.0,0.0
regulation of localization,cell population proliferation,INHBA;KITLG,,TGFB2;SOX9;BCL2;BCL2L1,2,0,4,0.6666666666666666,1.0,0.0,0.0
regulation of localization,negative regulation of immune system process,INHBA;BCL2;BCL2L1,,TGFB2;KITLG;SOX9,3,0,3,0.5,1.0,0.0,0.0
regulation of localization,response to lipid,INHBA;KITLG;BCL2L1,,TGFB2;BCL2;SOX9,3,0,3,0.5,1.0,0.0,0.0
regulation of localization,negative regulation of developmental process,KITLG;BCL2L1,,INHBA;TGFB2;BCL2;SOX9,2,0,4,0.6666666666666666,1.0,0.0,0.0
regulation of localization,neuron differentiation,KITLG;BCL2L1,,INHBA;TGFB2;BCL2;SOX9,2,0,4,0.6666666666666666,1.0,0.0,0.0
regulation of response to stimulus,cell death,SOX9,,INHBA;BCL2L1;TGFB2;BCL2;KITLG,1,0,5,0.8333333333333334,1.0,0.0,0.0
regulation of response to stimulus,male sex differentiation,,COL9A3;BRIP1;DMRT1,INHBA;BCL2L1;SOX9;TGFB2;BCL2;KITLG,0,3,6,1.0,0.6666666666666666,0.0,0.0
regulation of response to stimulus,cell surface receptor signaling pathway,,,INHBA;BCL2L1;SOX9;TGFB2;BCL2;KITLG,0,0,6,1.0,1.0,0.0,0.0
regulation of response to stimulus,regulation of multicellular organismal development,BCL2L1,,INHBA;SOX9;TGFB2;BCL2;KITLG,1,0,5,0.8333333333333334,1.0,0.0,0.0
regulation of response to stimulus,sex determination,INHBA;BCL2L1;TGFB2;BCL2;KITLG,DMRT1,SOX9,5,1,1,0.16666666666666666,0.5,0.33333333333333415,0.3614658523042763
regulation of response to stimulus,ovarian follicle development,TGFB2;KITLG;SOX9,,INHBA;BCL2;BCL2L1,3,0,3,0.5,1.0,0.0,0.0
regulation of response to stimulus,regulation of stem cell differentiation,INHBA;KITLG;BCL2;BCL2L1,,TGFB2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of response to stimulus,enzyme linked receptor protein signaling pathway,KITLG;BCL2;BCL2L1,,INHBA;TGFB2;SOX9,3,0,3,0.5,1.0,0.0,0.0
regulation of response to stimulus,regulation of immune system process,BCL2L1,,INHBA;SOX9;TGFB2;BCL2;KITLG,1,0,5,0.8333333333333334,1.0,0.0,0.0
regulation of response to stimulus,anatomical structure morphogenesis,KITLG,,INHBA;SOX9;BCL2L1;TGFB2;BCL2,1,0,5,0.8333333333333334,1.0,0.0,0.0
regulation of response to stimulus,homeostasis of number of cells within a tissue,INHBA;TGFB2;KITLG;BCL2L1,,BCL2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of response to stimulus,mitochondrial membrane organization,INHBA;TGFB2;KITLG;SOX9,,BCL2;BCL2L1,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of response to stimulus,regulation of metabolic process,BCL2L1,BRIP1;DMRT1,INHBA;SOX9;TGFB2;BCL2;KITLG,1,2,5,0.8333333333333334,0.7142857142857143,0.03333333333333388,0.04887387387387467
regulation of response to stimulus,embryo development,BCL2;BCL2L1,,INHBA;TGFB2;KITLG;SOX9,2,0,4,0.6666666666666666,1.0,0.0,0.0
regulation of response to stimulus,immune system process,BCL2L1;SOX9,,INHBA;TGFB2;BCL2;KITLG,2,0,4,0.6666666666666666,1.0,0.0,0.0
regulation of response to stimulus,neuron death,INHBA;TGFB2;KITLG;SOX9,,BCL2;BCL2L1,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of response to stimulus,kidney morphogenesis,INHBA;TGFB2;KITLG;BCL2L1,,BCL2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
regulation of response to stimulus,response to abiotic stimulus,INHBA;KITLG,,TGFB2;SOX9;BCL2;BCL2L1,2,0,4,0.6666666666666666,1.0,0.0,0.0
